fecha,volumen_noticias,sentimiento_promedio,puntuacion_positiva,puntuacion_negativa,polaridad_promedio,volatilidad_sentimiento,uso_primera_persona
2025-08-03,99,-1.147,2.684,3.831,6.514,3.614,20.312
2025-08-04,159,-0.638,2.948,3.587,6.535,3.521,21.12
2025-08-05,209,-1.077,2.63,3.707,6.337,3.202,21.798
2025-08-06,425,0.211,2.635,2.424,5.06,2.89,22.286
2025-08-07,358,0.289,2.961,2.671,5.632,3.08,21.359
2025-08-08,226,0.029,2.937,2.908,5.845,3.02,21.588
2025-08-09,113,-0.551,2.536,3.087,5.623,3.086,21.034
2025-08-10,120,-1.387,2.502,3.888,6.39,3.314,21.941
2025-08-11,177,-0.572,2.651,3.224,5.875,3.3,21.132
2025-08-12,581,-2.255,2.063,4.318,6.382,2.725,21.694
2025-08-13,267,-0.374,3.098,3.472,6.57,3.175,21.244
2025-08-14,437,-1.388,2.703,4.091,6.793,3.81,21.41
2025-08-15,186,-1.358,2.717,4.075,6.792,3.952,21.815
2025-08-16,107,-0.529,2.756,3.285,6.041,3.546,21.782
2025-08-17,53,-0.319,2.928,3.247,6.175,3.562,21.687
2025-08-18,426,-3.488,2.558,6.046,8.605,3.436,21.33
2025-08-19,201,-0.208,3.254,3.463,6.717,4.095,21.704
2025-08-20,183,-1.041,2.875,3.916,6.791,3.826,22.542
2025-08-21,230,-0.761,2.658,3.42,6.078,4.112,21.566
2025-08-22,229,0.259,3.419,3.16,6.579,3.441,20.945
2025-08-23,113,1.604,3.822,2.219,6.041,3.951,22.754
2025-08-24,95,-0.052,3.199,3.251,6.45,3.846,22.732
2025-08-25,365,-0.167,2.402,2.57,4.972,2.633,22.025
2025-08-26,237,-0.494,2.854,3.348,6.203,3.063,22.259
2025-08-27,202,-0.044,2.951,2.995,5.946,3.643,21.518
2025-08-28,214,-1.209,3.007,4.216,7.223,4.234,21.442
2025-08-29,134,-0.712,2.689,3.401,6.089,3.556,22.254
2025-08-30,142,-0.412,2.771,3.183,5.954,3.517,21.531
2025-08-31,79,0.4,3.33,2.93,6.26,4.139,22.232
2025-09-01,95,0.28,3.147,2.867,6.014,3.116,22.527
2025-09-02,349,-2.085,2.199,4.284,6.484,3.89,22.0
2025-09-03,200,0.211,2.816,2.605,5.42,3.228,22.433
2025-09-04,238,1.107,3.471,2.364,5.834,3.439,21.258
2025-09-05,206,0.557,3.071,2.514,5.585,2.961,21.781
2025-09-06,102,0.432,3.248,2.816,6.064,3.828,21.242
2025-09-07,59,0.636,3.176,2.54,5.716,2.689,22.674
2025-09-08,139,1.029,3.549,2.52,6.069,3.246,22.072
2025-09-09,228,0.762,3.361,2.599,5.96,3.23,21.403
2025-09-10,236,0.871,3.091,2.22,5.311,2.641,20.056
2025-09-11,192,0.556,3.202,2.646,5.848,2.596,21.993
2025-09-12,199,0.89,3.286,2.396,5.682,3.524,21.849
2025-09-13,107,0.543,3.53,2.987,6.517,3.554,22.745
2025-09-14,95,1.268,3.529,2.26,5.789,3.314,21.112
2025-09-15,264,2.443,4.709,2.266,6.975,2.703,23.064
2025-09-16,330,0.808,3.164,2.356,5.52,2.486,21.83
2025-09-17,208,1.12,3.371,2.251,5.622,3.085,21.721
2025-09-18,268,1.785,3.762,1.977,5.74,3.243,22.015
2025-09-19,195,0.48,2.849,2.369,5.219,3.153,21.221
2025-09-20,75,0.482,3.152,2.67,5.822,3.552,21.981
2025-09-21,48,0.125,2.786,2.66,5.446,3.077,22.044
2025-09-22,145,0.673,2.979,2.306,5.284,3.021,21.829
2025-09-23,177,0.67,3.226,2.555,5.781,3.736,21.384
2025-09-24,147,0.179,2.884,2.705,5.588,3.295,21.792
2025-09-25,186,-0.304,2.807,3.111,5.918,3.286,21.877
2025-09-26,169,0.188,2.955,2.767,5.721,3.585,21.558
2025-09-27,96,-0.994,2.645,3.639,6.283,3.572,22.829
2025-09-28,65,0.193,2.914,2.72,5.634,3.344,22.189
2025-09-29,117,0.221,3.1,2.879,5.978,3.778,21.362
2025-09-30,136,-0.192,2.929,3.121,6.051,4.076,21.633
2025-10-01,162,1.051,3.758,2.706,6.464,4.44,22.059
2025-10-02,122,0.002,2.85,2.848,5.698,3.402,23.19
2025-10-03,273,-1.204,2.33,3.534,5.864,2.757,22.995
2025-10-04,82,0.501,3.518,3.017,6.535,3.878,22.435
2025-10-05,76,-0.652,2.866,3.518,6.383,3.745,22.187
2025-10-06,212,-3.062,2.55,5.612,8.162,4.708,21.287
2025-10-07,165,0.143,3.15,3.007,6.157,4.11,21.307
2025-10-08,159,-0.305,2.752,3.057,5.809,3.637,22.88
2025-10-09,184,0.57,2.997,2.427,5.424,3.501,20.787
2025-10-10,189,0.24,3.038,2.798,5.837,3.347,21.741
2025-10-11,71,0.686,3.11,2.424,5.533,2.955,22.234
2025-10-12,61,0.558,3.412,2.854,6.265,3.323,21.698
2025-10-13,93,0.313,3.349,3.036,6.385,3.312,21.766
2025-10-14,158,0.177,2.855,2.678,5.533,3.317,20.615
2025-10-15,193,0.794,3.106,2.312,5.417,3.045,22.867
2025-10-16,783,0.806,2.933,2.126,5.059,1.391,20.875
2025-10-17,150,0.443,3.34,2.897,6.237,3.845,21.509
2025-10-18,80,0.798,3.587,2.79,6.377,3.867,20.819
2025-10-19,57,1.415,3.758,2.343,6.1,3.356,21.633
2025-10-20,133,0.912,3.601,2.689,6.289,3.5,20.967
2025-10-21,240,1.541,3.851,2.31,6.16,3.854,22.688
2025-10-22,177,0.984,3.742,2.758,6.501,3.992,21.901
2025-10-23,191,0.469,3.096,2.627,5.723,3.247,22.341
2025-10-24,188,-0.407,2.444,2.852,5.296,3.001,21.643
2025-10-25,81,-0.129,2.931,3.06,5.991,3.532,22.854
2025-10-26,83,-0.392,2.628,3.02,5.648,2.867,20.601
2025-10-27,148,0.224,3.156,2.932,6.087,3.474,21.493
2025-10-28,276,1.928,4.175,2.246,6.421,3.132,22.009
2025-10-29,254,0.395,3.266,2.87,6.136,2.993,22.537
2025-10-30,178,0.106,3.125,3.019,6.144,3.5,21.631
2025-10-31,223,1.071,3.27,2.198,5.468,3.09,21.456
2025-11-01,90,0.252,3.151,2.899,6.05,4.355,22.162
2025-11-02,65,-0.04,3.099,3.139,6.237,3.928,22.28
2025-11-03,120,0.929,3.456,2.527,5.983,3.84,21.662
2025-11-04,147,1.25,3.805,2.555,6.361,4.018,22.513
2025-11-05,140,0.879,3.087,2.208,5.295,2.957,22.348
2025-11-06,214,1.071,3.531,2.46,5.991,3.257,21.47
2025-11-07,293,0.79,3.453,2.663,6.116,3.195,21.302
2025-11-08,210,-0.773,3.005,3.778,6.782,2.855,21.974
2025-11-09,92,1.084,3.539,2.455,5.994,3.599,21.889
2025-11-10,220,2.16,4.705,2.545,7.25,3.365,22.232
2025-11-11,405,3.168,5.124,1.956,7.079,3.451,22.051
2025-11-12,166,1.545,3.583,2.038,5.622,3.04,21.873
2025-11-13,146,0.336,3.28,2.944,6.225,3.991,22.289
2025-11-14,157,0.187,2.965,2.778,5.743,3.619,22.152
2025-11-15,73,-0.178,2.757,2.935,5.691,4.06,22.356
2025-11-16,72,0.343,2.814,2.472,5.286,3.318,21.951
2025-11-17,166,0.175,3.048,2.872,5.92,3.031,21.852
2025-11-18,200,-0.361,2.623,2.984,5.607,3.58,21.792
2025-11-19,169,0.501,3.092,2.592,5.684,3.405,22.043
2025-11-20,191,0.908,3.216,2.308,5.524,3.186,22.337
2025-11-21,159,0.658,3.205,2.547,5.752,3.652,22.673
2025-11-22,120,0.233,2.633,2.4,5.034,3.242,21.892
2025-11-23,70,0.764,2.665,1.901,4.566,2.188,21.974
2025-11-24,99,-0.129,2.786,2.915,5.701,3.731,22.178
2025-11-25,132,0.133,3.036,2.903,5.939,3.832,22.223
2025-11-26,240,1.026,3.21,2.184,5.394,3.182,20.95
2025-11-27,109,0.403,2.957,2.554,5.511,3.798,21.879
2025-11-28,120,1.382,3.326,1.944,5.27,2.933,22.052
2025-11-29,90,1.955,3.79,1.836,5.626,2.443,21.703
2025-11-30,59,1.096,3.405,2.308,5.713,3.71,22.404
2025-12-01,228,0.483,3.49,3.007,6.496,3.287,22.112
2025-12-02,214,1.045,3.582,2.537,6.119,3.752,20.903
2025-12-03,238,-0.156,3.192,3.348,6.54,3.858,22.011
2025-12-04,151,0.272,3.302,3.031,6.333,3.956,22.068
2025-12-05,200,-1.348,2.665,4.012,6.677,4.01,21.087
2025-12-06,85,0.551,3.325,2.775,6.1,4.779,21.762
2025-12-07,90,1.113,3.324,2.211,5.534,3.074,21.576
2025-12-08,122,0.661,3.227,2.567,5.794,3.297,22.219
2025-12-09,144,0.772,3.478,2.706,6.184,3.805,21.727
2025-12-10,188,-0.563,2.963,3.527,6.49,3.68,23.477
2025-12-11,168,0.994,3.313,2.319,5.632,3.2,21.038
2025-12-12,162,-1.085,2.903,3.989,6.892,4.436,22.266
2025-12-13,76,-0.08,3.078,3.158,6.236,3.7,22.1
2025-12-14,122,-2.208,3.232,5.44,8.672,4.019,20.73
2025-12-15,968,-4.732,2.457,7.189,9.645,3.454,20.64
2025-12-16,335,-2.65,2.379,5.029,7.408,3.682,20.756
2025-12-17,198,-1.447,2.953,4.401,7.354,4.214,21.669
2025-12-18,170,0.231,3.196,2.964,6.16,4.129,22.032
2025-12-19,254,0.427,2.912,2.485,5.398,2.8,21.773
2025-12-20,154,-3.36,2.842,6.201,9.043,4.419,20.992
2025-12-21,59,0.019,3.195,3.176,6.372,4.16,22.005
2025-12-22,162,-0.276,2.961,3.237,6.198,4.108,21.653
2025-12-23,132,0.161,3.158,2.997,6.155,3.225,21.898
2025-12-24,143,0.198,3.099,2.901,6.0,2.997,21.648
2025-12-25,74,0.858,3.349,2.491,5.841,2.972,22.195
2025-12-26,106,0.292,3.093,2.8,5.893,2.762,22.792
2025-12-27,65,0.823,3.076,2.252,5.328,2.87,22.775
2025-12-28,53,0.253,3.224,2.971,6.196,3.275,21.926
2025-12-29,100,-0.035,2.888,2.923,5.811,3.284,21.796
2025-12-30,132,-0.048,3.135,3.184,6.319,3.388,22.407
2025-12-31,120,0.253,2.801,2.548,5.348,3.359,22.755
2026-01-01,72,0.67,3.046,2.376,5.422,3.263,22.423
2026-01-02,126,-0.249,2.483,2.732,5.215,2.605,22.507
2026-01-03,131,-0.028,2.666,2.694,5.36,2.57,20.399
2026-01-04,64,0.485,3.112,2.628,5.74,3.74,22.106
2026-01-05,159,0.52,3.008,2.487,5.495,2.689,21.108
2026-01-06,124,0.785,3.581,2.795,6.376,3.164,21.83
2026-01-07,104,0.388,3.437,3.048,6.485,4.131,21.649
2026-01-08,197,2.233,4.737,2.505,7.242,4.65,21.947
2026-01-09,246,2.194,4.571,2.377,6.947,5.069,21.295
2026-01-10,82,-0.501,2.794,3.294,6.088,3.88,22.17
2026-01-11,44,1.117,4.405,3.287,7.692,4.551,21.367
2026-01-12,372,-0.534,3.42,3.954,7.374,4.942,20.855
2026-01-13,355,0.711,3.389,2.677,6.066,3.628,21.682
2026-01-14,185,0.776,3.335,2.558,5.893,3.066,21.705
2026-01-15,225,0.269,3.126,2.857,5.983,2.56,21.493
2026-01-16,183,0.163,3.178,3.015,6.192,3.479,21.746
2026-01-17,165,-5.204,2.07,7.273,9.343,5.425,20.335
2026-01-18,49,0.25,3.063,2.813,5.877,3.528,21.89
2026-01-19,108,-0.063,2.94,3.003,5.942,3.05,21.344
2026-01-20,138,1.169,3.613,2.444,6.056,3.288,22.068
2026-01-21,147,0.13,2.966,2.836,5.802,3.784,22.538
2026-01-22,184,-0.058,2.792,2.85,5.642,2.993,22.342
2026-01-23,115,-0.464,2.879,3.343,6.222,3.524,22.409
2026-01-24,168,-0.039,3.597,3.637,7.234,3.695,21.334
2026-01-25,77,0.976,3.992,3.016,7.009,3.317,21.809
2026-01-26,113,0.948,3.565,2.617,6.182,3.023,21.914
2026-01-27,151,0.033,3.159,3.126,6.286,3.001,22.152
2026-01-28,162,0.057,2.96,2.903,5.863,2.962,21.82
2026-01-29,170,0.436,3.097,2.661,5.758,2.784,21.561
2026-01-30,269,0.321,2.979,2.658,5.637,3.06,21.797
2026-01-31,77,0.213,2.717,2.503,5.22,2.779,22.253
2026-02-01,156,-0.571,2.418,2.989,5.407,2.468,23.247
2026-02-02,133,0.332,3.108,2.776,5.884,3.284,22.01
2026-02-03,156,0.674,3.263,2.589,5.852,3.54,21.608
2026-02-04,148,0.667,3.606,2.94,6.546,4.012,20.794
2026-02-05,148,1.042,3.346,2.305,5.651,3.211,22.722
2026-02-06,204,-2.236,2.808,5.044,7.852,5.569,21.15
2026-02-07,107,0.885,3.224,2.339,5.564,3.432,22.235
2026-02-08,133,-0.509,2.771,3.28,6.051,3.342,22.547
2026-02-09,826,-5.325,2.299,7.624,9.923,3.127,20.263
2026-02-10,307,-2.545,2.906,5.451,8.356,4.117,20.547
2026-02-11,234,-2.948,2.644,5.592,8.235,3.766,21.729
2026-02-12,173,-0.553,3.315,3.868,7.183,3.919,21.563
2026-02-13,163,-0.461,2.933,3.394,6.327,3.983,21.97
2026-02-14,86,0.566,3.389,2.823,6.211,3.202,21.722
2026-02-15,42,-1.178,2.522,3.7,6.222,5.434,20.977
2026-02-16,93,-0.257,2.931,3.188,6.119,3.798,22.842
2026-02-17,134,0.614,3.365,2.75,6.115,3.602,22.796
2026-02-18,117,1.278,3.756,2.478,6.235,3.719,21.671
2026-02-19,134,0.346,3.001,2.655,5.656,3.347,21.822
2026-02-20,101,-0.606,2.508,3.114,5.621,3.171,22.614
2026-02-21,62,-0.274,2.642,2.916,5.558,3.368,23.202
2026-02-22,54,-0.531,2.473,3.004,5.476,3.344,21.82
2026-02-23,147,0.072,2.838,2.767,5.605,3.506,21.683
2026-02-24,162,0.707,3.092,2.385,5.477,2.84,22.355
2026-02-25,155,0.001,2.757,2.756,5.513,3.171,22.992
2026-02-26,361,-4.005,2.312,6.316,8.628,4.109,22.51
2026-02-27,128,-0.105,2.892,2.997,5.889,3.646,21.695
2026-02-28,72,-0.643,2.667,3.31,5.977,3.49,23.331
2026-03-01,58,-0.067,2.997,3.063,6.06,2.878,21.171
2026-03-02,143,-0.904,2.814,3.718,6.532,3.448,21.587
2026-03-03,175,-0.041,3.034,3.075,6.109,3.699,22.215
2026-03-04,201,0.22,3.223,3.003,6.226,2.887,21.888
2026-03-05,144,-0.603,2.644,3.247,5.891,3.562,22.377
2026-03-06,306,-2.619,2.0,4.619,6.619,3.051,21.941
2026-03-07,62,-0.822,2.39,3.212,5.603,3.836,22.427
2026-03-08,47,-1.396,2.791,4.186,6.977,4.754,22.975
2026-03-09,146,-0.147,3.054,3.201,6.255,3.592,22.092
2026-03-10,181,0.914,3.515,2.601,6.117,2.945,21.82
2026-03-11,112,0.704,3.182,2.479,5.661,3.781,22.208
2026-03-12,146,0.167,2.946,2.779,5.724,3.674,23.619
2026-03-13,136,-0.29,2.693,2.984,5.677,3.543,22.038
2026-03-14,69,-0.12,2.748,2.868,5.617,2.912,21.586
2026-03-15,137,-0.571,2.508,3.079,5.587,2.259,20.618
2026-03-16,99,0.407,3.171,2.765,5.936,3.432,21.978
2026-03-17,192,0.507,3.486,2.978,6.464,3.266,23.499
2026-03-18,138,-0.242,2.833,3.075,5.908,3.61,22.538
2026-03-19,173,-0.593,3.518,4.111,7.629,4.336,22.074
2026-03-20,112,0.648,3.622,2.974,6.596,4.215,21.903
2026-03-21,53,0.062,3.267,3.205,6.472,3.832,21.844
2026-03-22,53,1.236,3.778,2.542,6.319,3.454,21.101
2026-03-23,188,2.08,3.859,1.779,5.638,2.836,22.508
2026-03-24,121,-0.057,2.746,2.803,5.549,3.274,21.316
2026-03-25,179,-0.599,2.781,3.379,6.16,4.289,21.726
2026-03-26,124,-0.07,2.941,3.011,5.952,3.992,22.085
2026-03-27,150,-0.651,2.72,3.371,6.09,4.05,21.841
2026-03-28,68,-0.349,2.722,3.072,5.794,3.323,22.724
2026-03-29,40,0.489,2.91,2.421,5.332,3.006,21.784
2026-03-30,111,0.183,3.005,2.822,5.827,3.602,21.707
2026-03-31,172,-0.121,3.03,3.15,6.18,3.205,21.01
2026-04-01,330,-0.002,2.921,2.924,5.845,2.453,19.886
2026-04-02,134,0.079,2.842,2.762,5.604,2.578,22.355
2026-04-03,216,0.254,3.543,3.289,6.833,2.901,22.876
2026-04-04,114,-2.4,2.971,5.371,8.343,4.198,22.571
2026-04-05,84,-1.379,3.185,4.564,7.749,3.812,21.682
2026-04-06,95,-0.481,2.732,3.212,5.944,3.435,22.209
2026-04-07,123,0.011,2.811,2.8,5.611,2.893,22.703
2026-04-08,106,0.417,3.312,2.895,6.207,3.787,22.286
2026-04-09,181,0.252,2.622,2.37,4.993,2.827,21.925
2026-04-10,120,-0.506,2.53,3.036,5.566,2.85,21.85
2026-04-11,64,-0.785,2.473,3.258,5.731,3.668,22.485
2026-04-12,95,2.66,4.14,1.48,5.621,3.564,23.034
2026-04-13,120,0.069,2.691,2.622,5.313,2.584,22.328
2026-04-14,145,-0.427,2.658,3.086,5.744,3.504,21.975
2026-04-15,182,0.174,2.738,2.565,5.303,3.102,23.088
2026-04-16,114,0.002,2.812,2.811,5.623,3.811,23.104
2026-04-17,131,0.79,3.208,2.419,5.627,3.696,22.447
2026-04-18,63,0.173,3.167,2.993,6.16,4.376,22.087
2026-04-19,42,-1.11,2.455,3.565,6.02,4.094,23.187
2026-04-20,112,0.959,3.373,2.413,5.786,3.512,22.647
2026-04-21,240,0.465,2.89,2.425,5.315,3.157,22.284
2026-04-22,138,0.92,3.207,2.286,5.493,3.682,22.96
2026-04-23,118,0.02,3.011,2.991,6.001,3.563,23.274
2026-04-24,136,0.705,3.071,2.366,5.437,2.877,22.013
2026-04-25,47,0.519,3.468,2.948,6.416,3.388,22.745
2026-04-26,47,-0.353,2.803,3.156,5.958,3.789,21.003
2026-04-27,90,0.619,3.166,2.547,5.713,3.348,21.77
2026-04-28,180,0.756,2.871,2.115,4.985,2.652,22.657
2026-04-29,104,0.338,3.028,2.69,5.718,3.238,22.361
2026-04-30,147,0.207,2.974,2.767,5.741,3.357,21.479
2026-05-01,130,1.11,3.424,2.314,5.738,4.061,21.583
2026-05-02,55,0.71,3.208,2.498,5.705,3.435,22.761
2026-05-03,53,-0.001,3.239,3.239,6.478,3.606,22.09
2026-05-04,58,0.326,3.293,2.967,6.26,3.865,22.233
2026-05-05,167,0.553,3.265,2.712,5.977,3.38,22.401
2026-05-06,191,0.984,3.556,2.572,6.128,3.208,21.862
2026-05-07,209,1.253,4.548,3.295,7.843,3.508,22.529
2026-05-08,199,2.184,4.494,2.31,6.804,3.51,22.723
2026-05-09,70,0.321,3.368,3.048,6.416,3.214,22.608
2026-05-10,51,0.626,3.536,2.91,6.446,3.923,21.345
2026-05-11,365,2.888,4.018,1.13,5.148,2.567,22.043
2026-05-12,253,0.198,2.869,2.671,5.54,3.04,21.251
2026-05-13,142,-0.15,3.02,3.17,6.189,4.433,22.183
2026-05-14,188,0.072,3.034,2.962,5.997,2.756,20.501
2026-05-15,199,-0.593,2.882,3.474,6.356,2.694,22.601
2026-05-16,88,-0.177,2.362,2.539,4.901,3.053,21.391
2026-05-17,62,-0.264,2.964,3.229,6.193,3.708,22.125
2026-05-18,79,0.132,2.785,2.652,5.437,3.541,22.444
2026-05-19,160,0.861,3.198,2.337,5.536,3.069,21.788
2026-05-20,94,0.722,3.467,2.745,6.213,3.376,22.367
2026-05-21,93,-0.052,3.128,3.18,6.309,4.322,22.912
2026-05-22,104,-0.63,3.054,3.684,6.738,4.487,23.168
2026-05-23,54,0.673,2.945,2.273,5.218,3.314,21.854
2026-05-24,49,0.966,3.212,2.246,5.458,2.954,22.784
2026-05-25,54,0.008,2.82,2.812,5.632,3.628,23.897
2026-05-26,97,0.597,3.467,2.87,6.336,3.027,22.057
2026-05-27,126,0.494,3.407,2.913,6.32,3.076,22.081
2026-05-28,153,0.743,3.097,2.353,5.45,2.893,22.776
2026-05-29,117,-1.202,2.674,3.876,6.55,4.063,22.428
2026-05-30,66,0.983,3.698,2.714,6.412,3.895,22.072
2026-05-31,47,0.635,3.39,2.755,6.146,4.04,22.99
2026-06-01,102,0.893,3.26,2.368,5.628,2.649,22.39
2026-06-02,85,0.425,3.048,2.623,5.671,3.612,23.032
2026-06-03,128,1.041,3.103,2.062,5.165,3.101,22.931
2026-06-04,150,0.846,3.584,2.738,6.322,4.519,22.852
2026-06-05,165,1.588,3.448,1.86,5.308,3.334,23.56
2026-06-06,61,0.06,2.935,2.875,5.81,3.58,22.444
2026-06-07,61,0.189,3.111,2.921,6.032,4.034,22.332
2026-06-08,308,2.993,4.466,1.472,5.938,3.739,21.117
2026-06-09,340,0.584,2.793,2.209,5.001,2.909,20.688
2026-06-10,211,1.256,3.223,1.967,5.191,2.619,21.807
2026-06-11,130,1.088,3.243,2.154,5.397,3.258,22.79
2026-06-12,127,1.165,3.484,2.319,5.803,3.35,21.231
2026-06-13,48,0.049,2.655,2.606,5.262,2.705,22.612
2026-06-14,36,0.732,3.573,2.841,6.414,2.99,22.094
2026-06-15,162,-0.734,2.745,3.478,6.223,3.537,22.014
2026-06-16,140,-0.423,2.717,3.14,5.857,3.773,22.956
2026-06-17,116,-0.372,2.765,3.137,5.902,3.442,22.273
2026-06-18,208,1.412,3.755,2.343,6.098,2.662,22.878
2026-06-19,106,0.525,3.388,2.864,6.252,3.979,21.976
2026-06-20,88,0.239,2.749,2.51,5.259,2.585,23.009
2026-06-21,39,0.23,3.038,2.808,5.845,3.174,22.177
2026-06-22,87,0.23,3.108,2.878,5.986,3.631,22.095
2026-06-23,162,0.036,2.985,2.949,5.935,4.246,21.774
2026-06-24,121,-0.527,2.57,3.097,5.667,3.471,23.339
2026-06-25,154,0.583,3.173,2.59,5.762,4.16,22.329
2026-06-26,160,-0.415,2.449,2.864,5.313,3.466,22.065
2026-06-27,68,-0.063,2.747,2.81,5.556,3.534,21.9
2026-06-28,35,1.32,3.351,2.03,5.381,3.145,21.923
2026-06-29,113,0.663,3.336,2.673,6.009,3.046,22.428
2026-06-30,135,0.022,3.082,3.059,6.141,3.373,22.002
